"AtcoCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"1800SB12251","mangptpm","",,"Bridgewater Viaduct/Knott Mill","","Knott Mill","","OP BAR","","BRIDGEWATER VIA","","","","Stop B","","SW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",383350,397510,-2.25232,53.47407,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12261","mangptpt","",,"Deansgate Station","","Deansgate Station","","KNOTT MILL STN","","WHITWORTH ST W","","","","Stop C","","W","E0057786","Manchester City Centre","Manchester","","","","","","0","U",383438,397541,-2.25099,53.47435,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12271","mangptpw","",,"Deansgate Station","","Deansgate Station","","OPP KNOTT MILL","","WHITWORTH ST W","","","","Stop D","","E","E0057786","Manchester City Centre","Manchester","","","","","","0","U",383460,397555,-2.25066,53.47447,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12281","mangptwa","",,"Gladeside Road/Wynyard Road","","Wynyard Road","","GREEN","","GLADESIDE ROAD","","","","Green","","SE","E0029594","Wythenshawe","Manchester","","","","","","0","U",382398,387297,-2.26609,53.38224,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12291","mangptwd","",,"Gladeside Road/Byfield Road","","Byfield Road","","O/S HOUSE 72","","GLADESIDE ROAD","","","","O/s House 72","","NW","E0029594","Wythenshawe","Manchester","","","","","","0","U",382222,387650,-2.26875,53.38541,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12301","mangptwg","",,"Gladeside Road/Haveley Hey School","","Haveley Hey Schl","","SCHOOL FIELD","","GLADESIDE ROAD","","","","School Field","","SE","E0029594","Wythenshawe","Manchester","","","","","","0","U",382265,387595,-2.2681,53.38492,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12311","mangptwj","",,"Gladeside Road/Nathans Road","","Nathans Road","","O/S HOUSE 16","","GLADESIDE ROAD","","","","O/s House 16","","NW","E0029594","Wythenshawe","Manchester","","","","","","0","U",382017,387755,-2.27184,53.38635,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12321","mangptwm","",,"Gladeside Road/Nathans Road","","Nathans Road","","O/S HOUSE 31","","GLADESIDE ROAD","","","","O/s House 31","","SE","E0029594","Wythenshawe","Manchester","","","","","","0","U",382079,387743,-2.27091,53.38624,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12331","mangptwp","",,"Gladeside Road/Wynyard Road","","Wynyard Road","","HOUSE 142","","GLADESIDE ROAD","","","","House 142","","NW","E0029594","Wythenshawe","Manchester","","","","","","0","U",382367,387316,-2.26655,53.38241,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12361","mangptwt","",,"Yew Tree Road/Claremont Road","","Claremont Road","","NR HOUSE 54","","YEW TREE ROAD","","","","Nr House 54","","S","E0029102","Moss Side","Manchester","","","","","","0","U",384702,395102,-2.23183,53.45247,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12371","mangpwad","",,"Yew Tree Road/Claremont Road","","Claremont Road","","NR HOUSE 390","","YEW TREE ROAD","","","","Nr House 390","","N","E0029102","Moss Side","Manchester","","","","","","0","U",384691,395111,-2.232,53.45255,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12381","mangpwag","",,"Wilmslow Road/Didsbury Library","","Didsbury Library","","DIDSBURY LIBR'Y","","WILMSLOW ROAD","","","","Stop A","","N","E0028336","Didsbury","Manchester","","","","","","1","U",384692,391286,-2.23179,53.41817,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12411","mantgdtg","",,"Aytoun Street/Minshull Street","","Minshull Street","","MCR MET UNIVER","","AYTOUN STREET","","","","os University","","N","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384564,397886,-2.23404,53.47748,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-30T00:00:00","2010-03-30T00:00:00",1,"new","act"
"1800SB12471","mangpwaj","",,"Grafton St/Royal Infirmary","","Royal Infirmary","","HOUSE 42","","GRAFTON STREET","","","","Stop G","","NE","E0028715","Chorlton upon Medlock","Manchester","","","","","","0","U",384934,396337,-2.22839,53.46358,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12481","mangpwam","",,"Grafton St/Royal Infirmary","","Royal Infirmary","","OPP GRAFTON HTL","","GRAFTON STREET","","","","Stop H","","SW","E0028715","Chorlton upon Medlock","Manchester","","","","","","0","U",384920,396317,-2.2286,53.4634,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12491","mangpwap","",,"Parrs Wood Lane/Kingsway","","Kingsway","","RURAL STUDY CEN","","PARRS WOOD LANE","","","","Stop A","","W","E0029191","Parrs Wood","Didsbury","Manchester","","","","","0","U",385643,390501,-2.21745,53.41114,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12501","mangpwat","",,"Parrs Wood Road/Wilmslow Road","","Wilmslow Road","","OPP HOUSE 407","","PARRS WOOD ROAD","","","","Stop L","","N","E0028368","East Didsbury","Didsbury","Manchester","","","","","1","U",385277,390458,-2.22295,53.41074,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12541","mangpwaw","",,"Princess Street/Town Hall (Stop SD)","","Town Hall","","OPP. TOWN HALL","","PRINCESS STREET","","","","Stop Sd","","SE","N0075063","Albert Square","Manchester City Centre","Manchester","","","","","1","U",383949,398088,-2.24332,53.47928,"BCT","MKD","OTH","","STOP REMOVED","","083","2011-05-05T00:00:00","2011-05-05T00:00:00",1,"new","del"
"1800SB12551","mantgdwj","",,"Deansgate/St Mary's Gate","","St Mary's Gate","","HARVEY NICHOLLS","","DEANSGATE","","","","Stop Nd","","S","E0057786","Manchester City Centre","Manchester","","","","","","0","U",383784,398587,-2.24583,53.48376,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12581","mantgdwp","",,"King Street/Cross Street","","Cross Street","","DKNY","","KING STREET","","","","Stop Cl","","W","E0057786","Manchester City Centre","Manchester","","","","","","1","U",383868,398277,-2.24455,53.48098,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12621","mangpwda","",,"Princess Street","","Princess Street","","IBIS HOTEL","","PRINCESS STREET","","","","Ibis Hotel","","SE","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384379,397480,-2.23681,53.47383,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12681","mangpwdg","",,"Crossacres Road/Fire Station","","Fire Station","","NR NURSERY","","CROSSACRES ROAD","","","","Nr Nursery","","W","E0029594","Wythenshawe","Manchester","","","","","","0","U",382959,387282,-2.25765,53.38213,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12691","mangpwdj","",,"Poundswick Lane/Broadoak Road","","Broadoak Road","","VIOLET COURT","","POUNDSWICK LANE","","","","Violet Court","","SW","E0029594","Wythenshawe","Manchester","","","","","","0","U",382694,387217,-2.26163,53.38153,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12701","mangpwdm","",,"Peel Hall Road/Simonsway","","Simonsway","","O/S HOUSE 212","","PEEL HALL ROAD","","","","O/s House 212","","N","E0029196","Peel Hall","Wythenshawe","Manchester","","","","","0","U",383491,386355,-2.2496,53.37381,"BCT","MKD","TIP","","LOCATION AMENDED","","083","2010-09-16T00:00:00","2010-09-16T00:00:00",2,"new","act"
"1800SB12711","mangpwdp","",,"Peel Hall Road/Coleby Avenue","","Coleby Avenue","","O/S HOUSE 223","","PEEL HALL ROAD","","","","O/s House 223","","S","E0029196","Peel Hall","Wythenshawe","Manchester","","","","","0","U",383599,386474,-2.24799,53.37488,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12721","mangpwdt","",,"Peel Hall Road/The Tudor","","The Tudor","","FLATS","","PEEL HALL ROAD","","","","Flats","","S","E0029196","Peel Hall","Wythenshawe","Manchester","","","","","1","U",383626,386640,-2.24759,53.37638,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12731","mangpwdw","",,"Peel Hall Road/The Tudor","","The Tudor","","TUDOR TAVERN","","PEEL HALL ROAD","","","","Tudor Tavern","","N","E0029196","Peel Hall","Wythenshawe","Manchester","","","","","1","U",383616,386668,-2.24774,53.37663,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12741","mangpwga","",,"Peel Hall Road/Leominster Drive","","Leominster Drive","","O/S HOUSE 84","","PEEL HALL ROAD","","","","O/s House 84","","N","E0029196","Peel Hall","Wythenshawe","Manchester","","","","","0","U",383628,386999,-2.24758,53.3796,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12751","mangpwgd","",,"Peel Hall Road/Upavon Road","","Upavon Road","","SHOPS","","PEEL HALL ROAD","","","","Shops","","S","E0029196","Peel Hall","Wythenshawe","Manchester","","","","","0","U",383569,387246,-2.24848,53.38182,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12761","mangpwgj","",,"Peel Hall Road/Upavon Road","","Upavon Road","","O/S HOUSE 24","","PEEL HALL ROAD","","","","O/s House 24","","N","E0029196","Peel Hall","Wythenshawe","Manchester","","","","","0","U",383539,387287,-2.24893,53.38219,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12791","mangpwgt","",,"Altrincham Road/Crossgate Avenue","","Crossgate Avenue","","NR HOUSE 3","","ALTRINCHAM ROAD","","","","Nr House 3","","W","E0029307","Sharston","Manchester","","","","","","0","U",382713,388933,-2.26144,53.39696,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12801","mangpwgw","",,"Altrincham Rd/The Open University","","Open University","","ADULT T'RNG CTR","","ALTRINCHAM ROAD","","","","Stop D","","W","E0029307","Sharston","Manchester","","","","","","0","U",382433,389121,-2.26566,53.39864,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12811","mantgdwm","",,"Spring Gardens/King Street","","King Street","","HSBC","","SPRING GARDENS","","","","Stop Cm","","N","E0057786","Manchester City Centre","Manchester","","","","","","1","U",384030,398239,-2.24211,53.48064,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12831","mangpwja","",,"Altrincham Rd/The Open University","","Open University","","OP.ROYAL HOTEL","","ALTRINCHAM ROAD","","","","Stop C","","E","E0029307","Sharston","Manchester","","","","","","0","U",382356,389174,-2.26682,53.39911,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12841","mangpwjd","",,"Altrincham Road/Sharston Post Office","","Sharston PO","","POST OFFICE","","ALTRINCHAM ROAD","","","","Post Office","","E","E0029307","Sharston","Manchester","","","","","","1","U",382883,388937,-2.25888,53.397,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12851","mangpwjg","",,"Greenwood Road/Altincham Road","","Altincham Road","","EVELINE HILL HO","","GREENWOOD ROAD","","","","Eveline Hill Ho","","W","E0029307","Sharston","Manchester","","","","","","0","U",382486,388981,-2.26486,53.39738,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12861","mangpwjm","",,"Greenwood Road/Altrincham Road","","Altrincham Road","","OPP HOUSE 19","","GREENWOOD ROAD","","","","opp House 19","","E","E0029307","Sharston","Manchester","","","","","","0","U",382516,389001,-2.26441,53.39756,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12871","mangpwjp","",,"Greenwood Road/Royalthorn Road","","Royalthorn Road","","NR HOUSE 2","","GREENWOOD ROAD","","","","Nr House 2","","SW","E0028539","Benchill","Wythenshawe","Manchester","","","","","0","U",382366,388907,-2.26666,53.39671,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12881","mangpwjt","",,"Princess Street/Charles Street","","Charles Street","","IBIS HOTEL","","PRINCESS STREET","","","","Ibis Hotel","","SE","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384389,397456,-2.23666,53.47361,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12891","mangpwjw","",,"Portway/The Happy Man","","The Happy Man","","OP HAPPY MAN","","PORTWAY","","","","Op Happy Man","","SW","E0029594","Wythenshawe","Manchester","","","","","","0","U",381809,387085,-2.27493,53.38032,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12901","mangpwma","",,"Portway/Plowden Road","","Plowden Road","","O/S HOUSE 75","","PORTWAY","","","","O/s House 75","","SW","E0029594","Wythenshawe","Manchester","","","","","","0","U",381561,386847,-2.27864,53.37817,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12911","mangpwmd","",,"Portway/Plowden Road","","Plowden Road","","O/S HOUSE 68","","PORTWAY","","","","O/s House 68","","NE","E0029594","Wythenshawe","Manchester","","","","","","0","U",381565,386870,-2.27858,53.37838,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12921","mangpwmg","",,"Portway/Mountain Ash","","Mountain Ash","","MOUNTAIN ASH","","PORTWAY","","","","Mountain Ash","","N","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",381494,386649,-2.27964,53.37639,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12931","mangpwmj","",,"Portway/Minstead Walk","","Minstead Walk","","WALKWAY","","PORTWAY","","","","Walkway","","SE","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",381564,386542,-2.27858,53.37543,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12941","mangpwmp","",,"Portway/Painswick Park","","Painswick Park","","NR HOUSE 188","","PORTWAY","","","","Nr house 188","","W","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",381830,386398,-2.27457,53.37414,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2009-05-14T00:00:00","2009-05-14T00:00:00",2,"new","act"
"1800SB12951","mangpwmt","",,"Portway/Painswick Park","","Painswick Park","","O/S HOUSE 179","","PORTWAY","","","","O/s House 179","","E","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",381872,386410,-2.27394,53.37425,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12961","mangpwmw","",,"Portway/The Talisman","","The Talisman","","THE TALISMAN","","PORTWAY","","","","The Talisman","","E","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",382156,386439,-2.26968,53.37452,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12971","mangpwpa","",,"Portway/The Talisman","","The Talisman","","SHOPPING PARADE","","PORTWAY","","","","Shopping Parade","","W","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",382179,386425,-2.26933,53.3744,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12981","mangpwpd","",,"Portway/Tayfield Road","","Tayfield Road","","O/S HOUSE 382","","PORTWAY","","","","O/s House 382","","W","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",382461,386420,-2.26509,53.37436,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB12991","mangpwpg","",,"Portway/Tayfield Road","","Tayfield Road","","O/S HOUSE 273","","PORTWAY","","","","O/s House 273","","E","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",382498,386424,-2.26453,53.3744,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB13001","mangpwpj","",,"Portway/Saltrush Road","","Saltrush Road","","O/S HOUSE 321","","PORTWAY","","","","O/s House 321","","E","E0029575","Woodhouse Park","Wythenshawe","Manchester","","","","","0","U",382700,386382,-2.2615,53.37403,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB13261","mangpwpm","",,"Princess Street/Charles Street","","Charles Street","","UMIST","","PRINCESS STREET","","","","Umist","","SE","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384399,397429,-2.23651,53.47337,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB13271","mangpwpt","",,"Grosvenor Street/York Street","","York Street","","UMIST GROS' PLA","","GROSVENOR ST","","","","Umist Gros' Pla","","SW","E0028715","Chorlton upon Medlock","Manchester","","","","","","0","U",384471,397130,-2.23541,53.47069,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB13481","mangpwpw","",,"Upper Brook Street/Brunswick Street","","Brunswick Street","","NT UNI BUILDING","","UPPER BROOK ST","","","","Nt Uni Building","","NW","N0078417","Brunswick","Manchester","","","","","","0","U",384890,396673,-2.22907,53.4666,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB13601","mangpwta","",,"Upper Brook St/Hathersage Rd","","Hathersage Rd","","OPP KNIGHTS","","UPPER BROOK ST","","","","Stop N","","NW","E0028715","Chorlton upon Medlock","Manchester","","","","","","1","U",385422,395923,-2.22103,53.45987,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB13961","mangpwtd","",,"Upper Brook St/Swinton Grove","","Swinton Grove","","OPP 231","","UPPER BROOK ST","","","","Stop L","","NW","E0028715","Chorlton upon Medlock","Manchester","","","","","","0","U",385236,396190,-2.22384,53.46227,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
